Tender ID,Status,Title,Organisation,Type / Method,Publishing Date,Closing Date,Days Left,Search Term,Notice Link
1280008,Live,"Procurement of Machineries and Equipment for Yarn Engineering Department, FABRIC ENGINEERING DEPARTMENT, Wet Process Engineering Department & Computerized /Software based machineries for Sylhet textile Engineering college.","Ministry of Textiles & Jute, | Department of Textiles, | Establishment of Sylhet Textile Engineering College, Sylhet","NCT,, OTM",09-Jun-2026 10:30,02-Jul-2026 15:00,3,software,https://www.eprocure.gov.bd/resources/common/ViewTender.jsp?id=1280008&h=t
1301606,Live,"Upgradation, Modernization & Support of Existing Prepayment Metering Applications, Database, Others related Framework &Tools under","Ministry of Energy, Power and Mineral Resources, | Power Division, | West Zone Power Distribution Company Ltd (WZPDCL), | Office of the Superintendent Engineer, Pre-paid Meter and Networking","NCT,, OTM",21-Jun-2026 16:00,06-Jul-2026 12:00,7,database,https://www.eprocure.gov.bd/resources/common/ViewTender.jsp?id=1301606&h=t
1301557,Live,"Procurement of Laptop, Printer & accessories for official use of the Chief Engineer, Sylhet City Corporation.","Ministry of Local Government, Rural Development and Co-operatives, | Local Government Division, | Sylhet City Corporation, | Engineering Department (Civil), Sylhet City Corporation.","NCT,, OTM",22-Jun-2026 10:00,07-Jul-2026 17:00,8,laptop,https://www.eprocure.gov.bd/resources/common/ViewTender.jsp?id=1301557&h=t
1294281,Live,Supply and Installation of Security Devices (Anti-DDoS and Load Balancer with WAF) for ICBS Data Center.,"Ministry of Energy, Power and Mineral Resources, | Power Division, | Rural Electrification Board (REB), | Information and Communication Technology (ICT) Directorate.","NCT,, OTM",16-Jun-2026 10:00,07-Jul-2026 12:00,8,data center,https://www.eprocure.gov.bd/resources/common/ViewTender.jsp?id=1294281&h=t
1301963,Live,Procurement of ICT Equipment for Seminar Room and Office,"Ministry of Education, | Secondary and Higher Education Division, | Gazipur Agricultural University, | Office of the Sub-Project Manager under HEAT Project (13692)","NCT,, OTM",25-Jun-2026 10:00,08-Jul-2026 17:00,9,ICT,https://www.eprocure.gov.bd/resources/common/ViewTender.jsp?id=1301963&h=t
1299893,Live,Procurement of ICT Equipment for AI Lab,"Ministry of Education, | Secondary and Higher Education Division, | University of Rajshahi, | RU-LAW-HEAT-ATF-PIN-13154","NCT,, OTM",23-Jun-2026 12:30,09-Jul-2026 15:00,10,ICT,https://www.eprocure.gov.bd/resources/common/ViewTender.jsp?id=1299893&h=t
1302716,Live,Procurement of 1. Processor 2. Gastrointestinal Videoscope 3. Colono Videoscope 4. Dudenovideoscope 5. 32 Inch 4k Uhd Lcd Medical Grad Monitor 6. Leak Tester 7. Endoscopic Image Software With Pc Lolor Monitor And Printer (Injket) 8.Multi Storage Trollet (Ss) (Local),"Ministry of Health and Family Welfare, | Bangladesh Medical University, | Central Purchase Committee","NCT,, OTM",25-Jun-2026 14:30,09-Jul-2026 14:30,10,software,https://www.eprocure.gov.bd/resources/common/ViewTender.jsp?id=1302716&h=t
1304902,Live,Supply of manpower for Ships Database Management and Capacity Building Project (SDMCP).,"Ministry of Shipping, | Department of Shipping, | PD SDMCP","NCT,, OTM",29-Jun-2026 13:00,13-Jul-2026 15:00,14,database,https://www.eprocure.gov.bd/resources/common/ViewTender.jsp?id=1304902&h=t
1299371,Live,"2 Years IT Support and Maintenance Service for ASYCUDA System Data Center (Segunbagicha) & Near Data Center (Customs House, Dhaka)","Ministry of Finance, | Internal Resource Division, | National Board of Revenue, | Customs Automation Section","NCT,, OTM",22-Jun-2026 15:00,14-Jul-2026 15:00,15,data center,https://www.eprocure.gov.bd/resources/common/ViewTender.jsp?id=1299371&h=t
1302039,Live,"Networking Equipment, Projector and accessories, Large Format Interactive Display, Public Address (PA) System and Network Attached Storage (NAS).","Ministry of Education, | Secondary and Higher Education Division, | Noakhali Science & Technology University, | HEAT  Lab Establishment (PIN-12121)","NCT,, OTM",28-Jun-2026 10:00,14-Jul-2026 10:10,15,networking equipment,https://www.eprocure.gov.bd/resources/common/ViewTender.jsp?id=1302039&h=t
1303257,Live,"Selecting Consulting Farm (National) for Upgradation, Modification, Support, and Maintenance of Height Clearance Management System (HCMS) Software.","Ministry of Civil Aviation & Tourism, | Civil Aviation Authority of Bangladesh, | Office of the Executive Director (CEMSU)","NCT,, QCBS",25-Jun-2026 10:00,15-Jul-2026 12:00,16,software,https://www.eprocure.gov.bd/resources/common/ViewTender.jsp?id=1303257&h=t
1295484,Live,"Procurement of PLC, HMI, Laptop and Spare parts for various control panels and controllers under the I&C Division of 225 MW CCPP, Zone: C, APSCL","Ministry of Energy, Power and Mineral Resources, | Power Division, | Ashuganj Power Station Company Ltd., | Procurement Division","NCT,, OTM",16-Jun-2026 16:00,15-Jul-2026 16:00,16,laptop,https://www.eprocure.gov.bd/resources/common/ViewTender.jsp?id=1295484&h=t
1304769,Live,Procurement of ICT Equipment and Accessories for Research and Data Analysis Cell,"Ministry of Education, | Secondary and Higher Education Division, | Dhaka International University, | SPM Office - 13814","NCT,, OTM",28-Jun-2026 10:00,20-Jul-2026 16:00,21,ICT,https://www.eprocure.gov.bd/resources/common/ViewTender.jsp?id=1304769&h=t
1299416,Live,"Supply of License for Oracle Software and Oracle Database Appliance with related Operation, Support and Maintenance in BPDB.","Ministry of Energy, Power and Mineral Resources, | Power Division, | Bangladesh Power Development Board, | Directorate of Purchase.","NCT,, OTM",21-Jun-2026 18:45,21-Jul-2026 14:00,22,software,https://www.eprocure.gov.bd/resources/common/ViewTender.jsp?id=1299416&h=t
1301379,Live,Procurement of Core Communication Device for Data Center (DC) of Sonali Bank PLC.,"Ministry of Finance, | Financial Institutions Division, | Sonali Bank Limited, | IT Procurement & Maintenance Division","NCT,, OTM",18-Jun-2026 18:00,23-Jul-2026 15:30,24,data center,https://www.eprocure.gov.bd/resources/common/ViewTender.jsp?id=1301379&h=t
1302712,Live,"Procurement of CCTV and Spare Parts of CCTV for Facility Division, APSCL","Ministry of Energy, Power and Mineral Resources, | Power Division, | Ashuganj Power Station Company Ltd., | Procurement Division","NCT,, OTM",23-Jun-2026 18:00,27-Jul-2026 16:00,28,CCTV,https://www.eprocure.gov.bd/resources/common/ViewTender.jsp?id=1302712&h=t
